CustomerCode,FirstName,LastName,Gender,DateOfBirth,Email,Phone,City,State,Region,JoiningDate,CustomerSegment
CUST00410,Umang,Kalla,Female,1986-01-02,rchandra@example.org,+911870406121,Ranchi,Haryana,West,2024-01-04,Corporate
CUST00411,Vidhi,Dass,Female,1982-03-08,karxavier@example.net,+918624943130,Jamalpur,Karnataka,South,2025-06-01,Regular
CUST00412,Balhaar,Om,Female,1994-12-03,balparth@example.com,06438280609,New Delhi,West Bengal,East,2021-11-06,Corporate
CUST00413,Gaurika,Soni,Male,2003-01-31,anmolgoswami@example.org,+915753124831,Mirzapur,Madhya Pradesh,East,2022-11-25,Regular
CUST00414,Ojasvi,Sen,Female,1992-12-21,sdey@example.org,3549402453,Mehsana,Maharashtra,West,2022-11-24,Premium
CUST00415,Utkarsh,Bhalla,Male,1981-12-06,kailad@example.com,08451195517,Tiruchirappalli,Assam,West,2022-04-26,Premium
CUST00416,Baghyawati,Agate,Female,1989-03-28,xdayal@example.com,09127031446,South Dumdum,Telangana,North,2023-02-15,Regular
CUST00417,Netra,Tailor,Male,1978-02-02,saxenageetika@example.com,3576009804,Ambarnath,Telangana,East,2024-08-01,Premium
CUST00418,Pratyush,Mittal,Female,1971-07-30,ekaraj28@example.org,+912079524774,Rajkot,Gujarat,East,2024-08-22,Regular
CUST00419,Chanchal,Sur,Female,2001-07-24,mallryan@example.org,0802396896,Durgapur,Bihar,West,2023-07-08,Regular
CUST00420,Umang,Guha,Male,1995-05-07,qhegde@example.com,4013577314,Ichalkaranji,Punjab,North,2023-02-15,Corporate
CUST00421,Chaaya,Doshi,Male,1993-09-21,rmody@example.org,3061800982,Nandyal,Telangana,North,2024-05-12,Premium
CUST00422,Yashoda,Bajaj,Female,1977-05-28,daksh07@example.net,07210790883,Ballia,Haryana,East,2021-11-02,Regular
CUST00423,Deepa,Iyengar,Female,1989-02-04,pooja30@example.net,09047170449,Bhilai,Rajasthan,South,2026-04-01,Regular
CUST00424,Sara,Bir,Female,2006-06-07,paninikurian@example.net,8408963724,Guna,Tamil Nadu,North,2026-02-23,Regular
CUST00425,Nathaniel,Talwar,Female,2002-10-20,tbabu@example.org,5049657982,Ambarnath,Rajasthan,South,2023-04-16,Regular
CUST00426,Lucky,Choudhary,Male,1979-07-01,garahemangini@example.com,7999646587,Khandwa,Telangana,East,2026-06-29,Premium
CUST00427,Jeet,Hari,Female,1997-08-20,unni54@example.net,9064805188,Indore,Maharashtra,East,2025-10-13,Corporate
CUST00428,Chaman,Sundaram,Male,1970-07-08,advikdasgupta@example.net,+912919482529,Anantapur,Goa,North,2022-06-18,Corporate
CUST00429,Garima,Anand,Female,1993-07-19,nagianay@example.net,6245074776,Haldia,Andhra Pradesh,North,2025-07-01,Premium
CUST00430,Wakeeta,Bahri,Female,1986-02-03,umalhotra@example.org,0203161919,Firozabad,Kerala,West,2025-02-02,Corporate
CUST00431,Dayita,Sachar,Female,1976-09-09,wardashetty@example.com,00377251739,Gopalpur,Meghalaya,North,2024-02-06,Corporate
CUST00432,Divya,Kothari,Female,1997-01-28,frederickmurthy@example.net,+915665221322,Kollam,Andhra Pradesh,North,2021-08-08,Corporate
CUST00433,Zilmil,Dhaliwal,Male,2002-05-21,manbir91@example.com,03455372115,Serampore,Chhattisgarh,East,2021-10-24,Regular
CUST00434,Devansh,Bora,Female,1979-11-02,wperi@example.net,+914068412176,Howrah,Assam,West,2026-02-28,Corporate
CUST00435,Gaurav,Mann,Female,1967-10-11,nitaraganguly@example.org,+910794890699,Unnao,Kerala,North,2021-08-13,Corporate
CUST00436,Balvan,Prabhakar,Female,1996-01-18,vasana59@example.net,+911633177764,Aligarh,Madhya Pradesh,West,2023-04-14,Regular
CUST00437,Rudra,Tandon,Male,2000-09-28,dalaja57@example.net,4349192703,Madhyamgram,Odisha,East,2022-09-07,Corporate
CUST00438,Joshua,Ram,Male,1995-08-05,ttata@example.net,+913950246476,Thane,Chhattisgarh,North,2021-08-14,Corporate
CUST00439,Gaurang,Sarraf,Female,2001-07-25,anay59@example.org,02814543959,Bhiwani,Manipur,South,2024-01-11,Premium
CUST00440,Harshil,Ghose,Male,1979-12-18,bahadurjit03@example.com,+919840393849,Sirsa,Nagaland,South,2023-07-14,Premium
CUST00441,Aarnav,Saha,Male,1975-05-30,karimanya@example.net,03770418300,Vijayanagaram,Punjab,North,2025-04-25,Regular
CUST00442,Leena,Master,Female,1968-05-04,anamika94@example.com,+910614575730,Jaipur,Goa,West,2022-07-29,Premium
CUST00443,Manya,Dubey,Female,1988-12-21,ppalan@example.com,09742997996,Aizawl,Punjab,South,2023-10-30,Regular
CUST00444,Mitesh,Rai,Male,1976-06-11,sahaishaan@example.net,07510684957,Bikaner,Manipur,North,2023-06-19,Premium
CUST00445,Amara,Bajwa,Male,1977-10-26,calebminhas@example.net,+913515715155,Purnia,Maharashtra,South,2023-11-22,Regular
CUST00446,Ryan,Khare,Female,1995-01-16,cmandal@example.net,05939764783,Bhilai,Meghalaya,East,2024-08-23,Regular
CUST00447,Vyanjana,Balakrishnan,Male,1989-11-12,rajeshrisankar@example.net,07899846323,Udaipur,Nagaland,West,2023-11-26,Corporate
CUST00448,Kamala,Ramachandran,Female,1981-06-04,sdhar@example.net,04260273461,Kishanganj,Odisha,East,2022-04-02,Premium
CUST00449,Shivansh,Barman,Female,1970-01-14,qdey@example.net,02204663529,Nandyal,Tripura,North,2024-02-25,Corporate
CUST00450,Anita,Bail,Male,1983-01-18,gseshadri@example.org,+914035247490,Rajkot,Jharkhand,West,2026-04-04,Corporate
CUST00451,Isaiah,Gopal,Male,2006-10-03,kashvibalakrishnan@example.net,09868330455,Ghaziabad,Uttarakhand,North,2023-05-01,Corporate
CUST00452,Wyatt,Misra,Male,2000-12-26,kbuch@example.org,02704883897,Kirari Suleman Nagar,West Bengal,West,2023-03-05,Regular
CUST00453,Frederick,Kant,Female,2006-03-26,zchauhan@example.com,07261837243,Ludhiana,Maharashtra,South,2024-07-20,Premium
CUST00454,Aachal,Kar,Male,1983-04-20,umani@example.org,4677802087,Lucknow,Sikkim,South,2022-05-26,Premium
CUST00455,Nitesh,Rajagopalan,Male,1973-08-06,ojas16@example.net,7505769046,Rohtak,Meghalaya,South,2021-07-21,Premium
CUST00456,Bina,Morar,Female,1979-10-18,ekajamistry@example.net,+917498744975,Barasat,West Bengal,North,2023-02-28,Premium
CUST00457,Shivani,Dara,Female,1995-10-05,khannagaurav@example.net,6400123387,Panipat,Manipur,North,2021-11-20,Premium
CUST00458,Dipta,Saxena,Male,1996-01-06,vansha19@example.net,06485171302,Udaipur,Andhra Pradesh,East,2024-05-25,Regular
CUST00459,Radha,Sachar,Male,2005-10-12,psarin@example.com,5923984246,Kavali,Rajasthan,North,2021-07-21,Corporate
CUST00460,Urvi,Warrior,Female,2006-05-29,mugdha49@example.net,5775466279,Buxar,Tamil Nadu,East,2026-06-22,Corporate
CUST00461,Yashica,Ben,Female,1965-07-22,gbhandari@example.net,+916707463568,Anand,Manipur,South,2022-01-28,Regular
CUST00462,Jacob,Varughese,Female,2004-04-11,jai30@example.com,+914877109261,Thiruvananthapuram,Sikkim,East,2022-12-03,Regular
CUST00463,Neel,Sahota,Female,1966-02-28,mjoshi@example.com,01240397781,Dhule,Odisha,West,2023-07-08,Regular
CUST00464,Yoshita,Raj,Female,1966-10-28,tristanhalder@example.org,09389289335,Bhusawal,Nagaland,North,2024-07-17,Regular
CUST00465,Brijesh,Sanghvi,Female,1999-06-07,girishshenoy@example.com,+917799678262,Dharmavaram,Punjab,North,2022-01-06,Regular
CUST00466,Omaja,Mandal,Male,1986-07-03,ipai@example.com,09802275770,Bhilai,Haryana,East,2026-02-20,Premium
CUST00467,Omisha,Agarwal,Male,2001-08-26,panini30@example.com,05846212759,Navi Mumbai,Andhra Pradesh,South,2024-04-30,Premium
CUST00468,Irya,Mahajan,Female,1980-03-12,vbarad@example.org,+911357109249,Maheshtala,Jharkhand,East,2025-11-27,Regular
CUST00469,Zaitra,Shukla,Male,1966-06-01,bariaekbal@example.net,1307922561,Raichur,Sikkim,North,2021-08-08,Regular
CUST00470,Tanay,Dhingra,Female,1988-02-16,srinivasansimon@example.org,08920191031,Arrah,West Bengal,West,2025-04-19,Premium
CUST00471,Lakshit,Sahota,Male,1978-04-19,eluthra@example.net,02569426078,Kolhapur,Maharashtra,West,2022-09-27,Regular
CUST00472,Osha,Yogi,Male,1980-06-16,ltailor@example.org,07434444345,Jaipur,Odisha,East,2025-03-01,Corporate
CUST00473,Jagat,Mukherjee,Female,2000-07-04,ohegde@example.com,8686251734,Bikaner,Sikkim,West,2022-07-17,Regular
CUST00474,Siya,Lala,Female,1987-05-02,mittalunnati@example.org,+919813180409,Raurkela Industrial Township,Andhra Pradesh,South,2026-03-04,Regular
CUST00475,Tanvi,Sampath,Male,1971-03-04,kiaansidhu@example.com,00402309276,North Dumdum,Chhattisgarh,North,2024-12-13,Premium
CUST00476,Farhan,Arya,Female,1979-07-06,sdutt@example.org,+912083486255,Thane,Sikkim,South,2021-09-23,Regular
CUST00477,Neel,Tata,Male,1981-07-20,rudra67@example.com,7629524819,Shimla,Karnataka,East,2021-09-26,Corporate
CUST00478,Chandresh,Seth,Female,1973-02-25,bathaashi@example.com,5991799084,Kolhapur,Andhra Pradesh,North,2023-02-10,Premium
CUST00479,Janya,Merchant,Female,1976-07-29,godacharvi@example.net,1939084259,Kurnool,Punjab,North,2025-12-15,Premium
CUST00480,Yagnesh,Raval,Male,2005-01-23,krishnanisha@example.com,0987137104,Meerut,Nagaland,East,2023-01-30,Premium
CUST00481,Bachittar,Ghose,Female,1981-02-03,wridesh56@example.com,9487930512,Bardhaman,Rajasthan,South,2026-02-16,Corporate
CUST00482,Panini,Gade,Female,1993-11-03,bpatla@example.net,+919097207967,Yamunanagar,Kerala,North,2024-11-17,Regular
CUST00483,Osha,Iyer,Male,1982-04-13,bavarehaan@example.org,1259679917,Ahmednagar,Nagaland,South,2023-10-01,Premium
CUST00484,Libni,Apte,Male,1983-08-17,davidnaidu@example.net,+918610002558,Visakhapatnam,Gujarat,West,2023-08-16,Regular
CUST00485,Nirja,Singhal,Female,1991-04-27,riatoor@example.net,+918941811910,Karimnagar,West Bengal,South,2023-09-16,Corporate
CUST00486,Manbir,Bumb,Male,1969-10-23,tarak84@example.net,03949649779,Malegaon,Sikkim,West,2021-09-19,Regular
CUST00487,Azaan,Mangal,Male,2001-01-25,yohannanpratyush@example.org,6432287517,Cuttack,Jharkhand,South,2026-04-07,Regular
CUST00488,Sneha,Kohli,Male,2001-08-05,taraaarush@example.net,3603630740,Tenali,Madhya Pradesh,East,2025-06-19,Premium
CUST00489,Aachal,Lalla,Female,1998-09-23,kalaparikh@example.com,3346435626,Eluru,Tamil Nadu,South,2023-06-26,Premium
CUST00490,Yagnesh,Soman,Male,1986-12-20,fkade@example.net,+918752254875,Tadipatri,Punjab,North,2024-11-28,Regular
CUST00491,Jairaj,Bhattacharyya,Female,1994-03-11,kgoda@example.net,09616490610,Darbhanga,Telangana,East,2024-10-01,Corporate
CUST00492,Daksh,Lata,Female,1994-04-28,devanshbawa@example.net,03502245660,Ulhasnagar,Assam,North,2022-04-02,Regular
CUST00493,Farhan,Parsa,Female,1981-11-16,deshmukhfalguni@example.net,7776277434,Ramagundam,Chhattisgarh,West,2023-10-23,Corporate
CUST00494,Vinaya,Hayre,Male,2004-09-12,ridhichar@example.net,1113350613,Chandrapur,Himachal Pradesh,West,2023-10-30,Premium
CUST00495,Zashil,Mitra,Female,1994-08-17,ikbalperi@example.com,+915346693991,Karimnagar,Jharkhand,South,2021-08-04,Regular
CUST00496,Daniel,Sood,Female,1997-04-24,nsengupta@example.net,01179805159,Khora ,Gujarat,South,2023-09-10,Regular
CUST00497,Aarush,Wali,Male,1999-09-19,xtata@example.net,+918835540158,Amritsar,Sikkim,East,2024-12-25,Corporate
CUST00498,Anthony,Venkataraman,Male,2004-07-02,devanshmangat@example.net,07031254569,Kirari Suleman Nagar,Tamil Nadu,East,2022-03-05,Premium
CUST00499,Ria,Issac,Male,2008-06-06,agopal@example.net,6817327130,Berhampore,Himachal Pradesh,North,2025-09-27,Regular
CUST00500,Rajeshri,Kale,Male,1973-09-13,advika45@example.com,+916335761296,Muzaffarpur,Tamil Nadu,East,2023-09-07,Regular
CUST00501,Mugdha,Samra,Male,2004-12-19,harishbhat@example.com,+910318317448,Durgapur,Arunachal Pradesh,South,2024-09-04,Corporate
CUST00502,Hritik,Bhat,Female,1965-09-22,rkapur@example.org,9981877024,Karnal,Gujarat,South,2025-04-29,Premium
CUST00503,Manan,Mitra,Male,1986-02-17,dalajavarty@example.net,05196204437,Nizamabad,Karnataka,North,2023-06-25,Regular
CUST00504,Ethan,Sarma,Female,1983-08-26,harishprakash@example.net,+919661143332,Miryalaguda,Tamil Nadu,East,2023-05-03,Premium
CUST00505,Vihaan,Venkatesh,Male,1987-10-09,yutikapillai@example.net,4806414973,Allahabad,Himachal Pradesh,East,2023-05-09,Corporate
CUST00506,Aarnav,Mahajan,Female,1973-08-18,nilima02@example.org,+918921747772,Shahjahanpur,Tamil Nadu,East,2023-07-16,Premium
CUST00507,Kabir,Mane,Male,1976-02-11,guneetanand@example.org,7117847210,Nagpur,Tamil Nadu,South,2022-06-16,Regular
CUST00508,Vanya,Patla,Male,1997-04-12,kamdarsneha@example.net,00616088961,Pallavaram,West Bengal,South,2023-03-21,Premium
CUST00509,Idika,Brahmbhatt,Male,1994-09-19,psingh@example.org,09743666022,Dibrugarh,Meghalaya,North,2022-11-24,Corporate
CUST00510,Daksh,Seth,Female,1998-01-28,fbatra@example.net,8020990080,Bokaro,Andhra Pradesh,West,2024-05-19,Premium
CUST00511,Anya,Agrawal,Male,2004-03-30,qgopal@example.com,+919540375184,Begusarai,Bihar,South,2023-08-06,Premium
CUST00512,Pahal,Cheema,Female,1991-12-12,onveernigam@example.com,08378752693,Burhanpur,Chhattisgarh,South,2026-01-02,Corporate
CUST00513,Manan,Mohan,Male,1979-08-02,sachi91@example.com,+910433596371,Kolhapur,Meghalaya,West,2024-07-10,Corporate
CUST00514,Chatresh,Dani,Female,1966-02-16,kondaomya@example.org,7190180715,Salem,Telangana,South,2022-04-22,Regular
CUST00515,Samesh,Wali,Female,1983-09-03,gsaxena@example.org,+918855200070,Jalna,Kerala,East,2025-03-01,Regular
CUST00516,Amrita,Gulati,Female,1978-02-27,ekantika87@example.com,+913126516501,Ajmer,Telangana,North,2022-05-18,Regular
CUST00517,Ekansh,Chokshi,Female,2002-03-31,aringrewal@example.org,09013691141,Jalgaon,Uttar Pradesh,East,2023-01-01,Premium
CUST00518,Xiti,Arya,Male,2001-09-22,dakshagole@example.net,07498723426,Firozabad,Goa,East,2023-02-10,Corporate
CUST00519,Bhavika,Parsa,Female,1968-10-08,yadavi69@example.org,02083572470,Raurkela Industrial Township,Chhattisgarh,South,2023-11-02,Corporate
CUST00520,Xavier,Dass,Female,1975-02-17,waidamunshi@example.com,+913610083051,Madurai,Chhattisgarh,West,2025-03-09,Corporate
CUST00521,Oliver,Tripathi,Male,1987-08-10,gangulyyahvi@example.net,+911850928941,Thane,Maharashtra,West,2022-11-13,Regular
CUST00522,Anay,Srinivasan,Female,1984-02-04,eta46@example.net,+913763929351,Muzaffarpur,Nagaland,North,2021-11-11,Premium
CUST00523,Yauvani,Pal,Female,1985-06-09,laksh99@example.org,9485796229,Vadodara,Himachal Pradesh,East,2023-06-16,Regular
CUST00524,Ekbal,Raman,Male,1995-08-07,chamelimenon@example.com,0614791442,Tumkur,Jharkhand,East,2025-03-03,Premium
CUST00525,Teerth,Pradhan,Male,1971-06-27,indaliamble@example.net,4587410824,Etawah,Punjab,East,2021-10-16,Premium
CUST00526,Dalaja,Jani,Female,1974-10-14,dnadig@example.net,03760461100,Hapur,Punjab,East,2022-10-04,Corporate
CUST00527,Tejas,Saran,Male,1995-08-21,owen47@example.com,7684338513,Mumbai,Sikkim,West,2021-09-12,Regular
CUST00528,Rohan,Sawhney,Female,1981-04-21,chandrandhingra@example.net,+919856181125,Deoghar,Andhra Pradesh,North,2023-12-02,Regular
CUST00529,Arya,Sane,Female,1987-04-22,aarnavviswanathan@example.net,09678082749,Aurangabad,Karnataka,South,2026-03-25,Regular
CUST00530,Aryan,Savant,Male,1973-04-24,oeshithakur@example.org,+919071640270,Maheshtala,Kerala,South,2025-08-19,Premium
CUST00531,Pranav,Tailor,Male,1970-03-01,tbhalla@example.com,05777493775,Muzaffarpur,Kerala,West,2022-01-22,Corporate
CUST00532,Tristan,Mohanty,Male,1977-08-16,vaishnavi37@example.net,9979141185,Purnia,Karnataka,North,2023-01-22,Premium
CUST00533,Zinal,Lanka,Male,2002-02-20,dearya@example.org,04845090535,Belgaum,Punjab,West,2025-08-06,Premium
CUST00534,Jeremiah,Amble,Female,1999-07-20,wakeeta03@example.com,0653218160,Thrissur,Punjab,East,2024-08-18,Corporate
CUST00535,Aayush,Gola,Male,1999-07-18,banikzinal@example.net,01964634523,Nangloi Jat,Haryana,East,2022-10-18,Premium
CUST00536,Manthan,Kaur,Male,1973-10-18,ysura@example.org,+914621074655,Katni,Haryana,South,2025-05-29,Premium
CUST00537,Shaurya,Parekh,Male,1986-10-24,alexandersagar@example.com,6455083198,Kolhapur,Uttarakhand,East,2021-12-01,Regular
CUST00538,Girish,Mody,Male,1997-07-20,ikant@example.org,4232547329,Bhalswa Jahangir Pur,Mizoram,North,2026-06-24,Corporate
CUST00539,Raghav,Gulati,Female,1997-12-18,kvarma@example.org,5249046561,Bikaner,Haryana,West,2022-06-06,Premium
CUST00540,Shravya,Goswami,Male,1984-01-24,xsethi@example.com,+911241334658,Akola,Tripura,North,2023-06-25,Regular
CUST00541,Chaitaly,Sastry,Male,1999-05-21,dasguptahemangini@example.com,1211657951,Jamalpur,Tamil Nadu,East,2023-12-21,Regular
CUST00542,Vasudha,Khurana,Male,1976-09-27,ekansh79@example.com,00093972363,Jalgaon,Assam,North,2024-11-12,Corporate
CUST00543,Veda,Ramesh,Male,2008-04-24,abdulvarghese@example.com,2678085431,Jehanabad,Manipur,South,2025-06-26,Premium
CUST00544,Isaiah,Kala,Male,2006-10-10,guptaimaran@example.org,09666578192,Tirupati,Meghalaya,North,2022-01-25,Regular
CUST00545,Pahal,Keer,Female,1994-03-12,bakhshi82@example.net,+919676605279,Ramgarh,West Bengal,West,2024-11-26,Corporate
CUST00546,Karan,Bhardwaj,Female,2002-10-18,zaid38@example.net,8442686430,Ambala,Punjab,West,2022-08-29,Corporate
CUST00547,Bhavya,Sami,Female,1970-07-03,bhardwajojas@example.org,7898540855,Panchkula,Uttarakhand,West,2025-05-04,Premium
CUST00548,Hiral,Nagy,Male,1970-10-04,bkhanna@example.org,3409188378,Ramagundam,Uttarakhand,East,2024-05-14,Premium
CUST00549,Janani,Iyengar,Female,1976-05-04,vsetty@example.org,00912420491,Bidhannagar,Andhra Pradesh,North,2021-08-26,Corporate
CUST00550,Chanchal,Dara,Male,1992-11-17,sodhichameli@example.net,9092102869,Firozabad,Sikkim,West,2023-08-23,Premium
CUST00551,Utkarsh,Dani,Female,1981-11-09,ekajaarya@example.com,04233399593,Davanagere,Andhra Pradesh,West,2025-02-19,Corporate
CUST00552,Joshua,Thakkar,Female,1977-08-09,zissac@example.org,+916256755812,Bhusawal,Rajasthan,West,2021-09-04,Corporate
CUST00553,Jeremiah,Gera,Female,1983-03-13,vlala@example.net,+917684776613,Tadepalligudem,West Bengal,East,2025-02-25,Premium
CUST00554,Jhalak,Goel,Female,1981-06-15,ishani81@example.com,+914492753304,Hapur,Jharkhand,North,2026-02-13,Corporate
CUST00555,Kritika,Pillai,Male,1976-09-29,kadakiazaitra@example.org,0199996781,Dehri,Rajasthan,South,2022-10-31,Corporate
CUST00556,Upma,Tara,Female,1979-09-27,reddyrehaan@example.org,09143259623,Suryapet,Rajasthan,South,2026-04-14,Regular
CUST00557,Anjali,Balakrishnan,Male,1987-08-28,zachariahekalinga@example.com,05566943433,Udaipur,Chhattisgarh,West,2024-03-08,Corporate
CUST00558,Upadhriti,Ramaswamy,Male,1997-10-10,isawhney@example.com,8970831577,Nandyal,Manipur,South,2021-12-09,Premium
CUST00559,Bimala,Bassi,Male,2006-12-08,yugbhargava@example.com,07103891672,Aizawl,Uttar Pradesh,North,2022-06-04,Premium
CUST00560,Tarak,Kaur,Female,1966-12-07,wyattsrinivasan@example.com,+918384710103,Sambhal,Gujarat,South,2023-04-05,Premium
CUST00561,Chakradev,Setty,Female,1980-04-06,balraghav@example.net,00241720317,Thanjavur,Rajasthan,South,2024-05-02,Premium
CUST00562,Naveen,Patel,Male,1999-07-29,goswamijagdish@example.com,08229792290,Ambarnath,Himachal Pradesh,West,2021-08-24,Corporate
CUST00563,Qabil,Gade,Male,1970-06-01,arjungola@example.net,09852414760,Nashik,Madhya Pradesh,West,2025-02-12,Corporate
CUST00564,Nathaniel,Bera,Female,1974-07-27,balakrishnanbanjeet@example.net,1511222501,Tiruvottiyur,Manipur,East,2025-09-12,Regular
CUST00565,Yahvi,Mistry,Male,1981-08-07,gchatterjee@example.com,00463763235,Allahabad,Assam,East,2025-09-09,Premium
CUST00566,Zayyan,Vohra,Male,2007-01-03,raghav96@example.org,4807909798,Kharagpur,Punjab,West,2025-08-07,Premium
CUST00567,Januja,Dewan,Male,1973-04-18,aashi89@example.org,9759231056,Chinsurah,Arunachal Pradesh,East,2022-02-06,Regular
CUST00568,Charan,Loke,Female,1975-03-27,nchandra@example.net,+912239826988,Chandrapur,Manipur,East,2024-03-30,Regular
CUST00569,Urishilla,Bajaj,Male,1991-04-23,cshroff@example.com,04321847289,Mehsana,Punjab,South,2024-05-13,Regular
CUST00570,Advika,Ramesh,Male,1988-05-28,wkarnik@example.com,+914694209390,Barasat,Uttarakhand,East,2025-12-07,Regular
CUST00571,Suhani,Vala,Male,1966-05-09,vidhi26@example.net,08818066728,Udaipur,Uttarakhand,West,2024-01-25,Corporate
CUST00572,Oliver,Hari,Female,1982-07-12,anthonybrahmbhatt@example.com,7624409021,Durg,Goa,North,2024-10-14,Premium
CUST00573,Kritika,Das,Male,1981-04-28,brijeshvala@example.net,+914977693575,Ranchi,Tripura,South,2024-06-18,Corporate
CUST00574,Jalsa,Kothari,Female,1997-08-21,chandrawishi@example.net,+913896580256,Raurkela Industrial Township,Chhattisgarh,East,2025-05-20,Premium
CUST00575,Kamya,Lall,Male,2004-05-15,kkant@example.com,+919236183948,Surat,West Bengal,South,2023-09-22,Regular
CUST00576,Adweta,Sheth,Male,1990-02-04,wbasak@example.com,8267758553,Siliguri,Haryana,West,2026-07-17,Premium
CUST00577,Lipika,Barad,Female,1999-04-28,ssagar@example.org,+914324968864,Chandigarh,Maharashtra,South,2022-05-11,Corporate
CUST00578,Hiral,Cheema,Male,1997-07-28,venkataramanjai@example.com,+912107322982,Jalandhar,Gujarat,North,2023-04-02,Regular
CUST00579,Charita,Brahmbhatt,Female,2008-05-15,aradhana11@example.org,+916998563367,Aurangabad,Odisha,North,2024-06-14,Premium
CUST00580,Teerth,Sibal,Male,1967-10-11,balhaarmerchant@example.net,+910645660217,Warangal,Sikkim,East,2021-09-13,Corporate
CUST00581,Anika,Din,Female,1969-04-16,rachanapall@example.org,1242306102,Nagpur,Odisha,North,2025-04-18,Regular
CUST00582,Prisha,Puri,Male,2007-01-19,vrishtikalita@example.net,+913759569774,Chandrapur,Bihar,South,2024-03-08,Corporate
CUST00583,Rushil,Guha,Male,2007-09-02,ekantikachoudhry@example.org,8311986426,Naihati,Jharkhand,East,2026-07-08,Premium
CUST00584,Jack,Mane,Female,1991-01-17,frado52@example.net,+911274175783,Muzaffarpur,Madhya Pradesh,West,2025-01-31,Premium
CUST00585,Guneet,Prasad,Male,2001-06-03,garima50@example.org,1918293364,Morbi,Assam,North,2022-11-18,Premium
CUST00586,Faris,Khare,Female,2002-11-30,samratarak@example.net,8396499371,Raurkela Industrial Township,Sikkim,South,2023-10-24,Premium
CUST00587,Yash,Chandra,Female,1999-12-11,harinipalan@example.org,+915215657638,Rajahmundry,Sikkim,East,2024-05-02,Corporate
CUST00588,Pushti,Zacharia,Female,1979-01-03,vihaan43@example.net,08497385316,Davanagere,Arunachal Pradesh,South,2024-05-20,Premium
CUST00589,Eesha,Chawla,Male,1995-10-28,joshua29@example.org,6355635586,Bhagalpur,Tripura,South,2022-01-17,Premium
CUST00590,Nikita,Arya,Female,1966-03-22,diptahora@example.org,09960340428,Mangalore,Karnataka,South,2024-07-13,Regular
CUST00591,Nihal,Bhardwaj,Female,1976-05-06,mbobal@example.org,0233125466,Bikaner,Telangana,East,2022-08-26,Regular
CUST00592,Jeremiah,Doctor,Female,1993-03-24,kamya70@example.net,07904768846,Allahabad,West Bengal,North,2021-07-31,Premium
CUST00593,Abhimanyu,Sharma,Male,1988-04-24,faris89@example.org,+918923787041,Rajkot,Rajasthan,West,2024-04-12,Premium
CUST00594,Odika,Khalsa,Female,2002-03-22,kantwriddhish@example.org,1772958686,Haldia,Assam,East,2026-06-03,Regular
CUST00595,Vedant,Khalsa,Female,1977-03-07,chameliwason@example.com,01615066655,Tenali,Madhya Pradesh,West,2021-09-24,Premium
CUST00596,Ladli,Mangat,Male,1974-01-07,groverjyoti@example.com,9931420150,Siliguri,Himachal Pradesh,North,2022-06-09,Corporate
CUST00597,Ronith,Muni,Male,1973-06-16,raochampak@example.org,07955133472,Bhubaneswar,Arunachal Pradesh,North,2023-10-02,Regular
CUST00598,Urishilla,Devan,Male,1968-09-01,lucky65@example.org,+913783287314,Singrauli,Meghalaya,North,2022-10-20,Regular
CUST00599,Urvashi,Prashad,Male,1965-11-12,madandominic@example.com,01615333383,Tiruppur,Arunachal Pradesh,South,2024-10-14,Premium
CUST00600,Triveni,Luthra,Male,1970-07-13,mmadan@example.com,+918395635575,Aligarh,Tamil Nadu,South,2022-09-19,Premium
CUST00601,Pratyush,Kalita,Female,1976-08-05,wwable@example.org,+915564778660,Solapur,Odisha,North,2024-06-01,Regular
CUST00602,Charvi,Taneja,Male,1985-01-03,dnatarajan@example.com,7263612948,Berhampore,Goa,North,2026-01-03,Regular
CUST00603,Yagnesh,Varkey,Male,1996-05-14,bahadurjitpillay@example.net,03620427861,Surendranagar Dudhrej,Meghalaya,North,2024-08-09,Premium
CUST00604,Faris,Saha,Male,1989-04-01,saksham96@example.org,+910753099681,Jaunpur,Meghalaya,North,2022-07-10,Corporate
CUST00605,Nitara,Tripathi,Female,1974-04-09,msrivastava@example.com,6909011262,Dehradun,Tripura,North,2021-11-28,Premium
CUST00606,Pranit,De,Male,2003-12-29,sastrykiaan@example.com,+917378973288,Muzaffarnagar,Mizoram,South,2024-05-12,Premium
CUST00607,Wyatt,Ramesh,Male,1992-03-25,pnarayanan@example.com,3099187400,Bilaspur,Andhra Pradesh,West,2023-12-09,Corporate
CUST00608,Yagnesh,Pal,Male,2004-05-09,krishnapatla@example.org,1294917951,Noida,Sikkim,West,2023-04-14,Regular
CUST00609,Manthan,Hegde,Female,1985-11-02,lakshit71@example.org,01304556454,Kishanganj,Kerala,West,2022-04-02,Corporate
CUST00610,Yashawini,Shankar,Female,1972-10-10,ovaidya@example.com,+912369628026,Bhubaneswar,Jharkhand,West,2025-04-21,Regular
CUST00611,Omaja,Chand,Male,2003-03-16,falak30@example.com,05843962364,Anand,Meghalaya,West,2023-09-06,Corporate
CUST00612,Oeshi,Saha,Female,1983-01-09,chadhawridesh@example.net,02788516786,Arrah,Uttar Pradesh,North,2022-12-05,Corporate
CUST00613,Alka,Wali,Male,1984-01-05,jasondass@example.com,05757444758,Motihari,Punjab,East,2022-10-27,Premium
